,B11,Na23,Mg26,Al27,P31,S34,K39,Ca44,Fe54,Mn55,Co59,Ni60,Cu63,Zn66,As75,Rb85,Sr88,Mo98,Cd111,Spec_int
0,1.3378170771824751,0.9124107243795045,0.2352702622066403,0.09844775671276633,0.0,1.0053999284618886,0.8398999375264361,0.22192738971257614,0.8256989548115673,0.7983734769178294,0.5133279110881226,0.24992694457063228,0.5357073008972097,1.4265024443745802,0.33152268996183915,0.3534011037312281,0.6809066883598192,0.7433192368206286,0.2717031914916959,acerifolia
1,0.34547207055406237,0.5948725894350704,0.2015242918147797,0.08397570786439079,0.0,0.4876801806810559,0.7485304393981395,0.06991196789052657,0.47238751212416324,0.6854528255711655,0.32294159001952144,0.3520692825537249,0.6850124528988107,0.47264882884810977,0.4917797341412398,0.12977003024776537,0.1878749656921163,0.9177768477672846,0.36146092365081983,aestivalis
2,0.7321404245281462,1.1658277927648757,0.26622362397563815,0.467089280525883,0.0,0.9939572078260903,0.858621442341282,0.2642182954209018,0.44393380088291756,0.8686958057179559,0.4202493393321858,1.2233759429289757,0.9381146613534838,0.7084797819569401,0.6236017681202891,0.27321333403317954,0.6427603542073722,2.089613061613519,0.26543476962765467,cinerea
3,0.7426471505297108,0.9390849831024173,0.43147009526498964,0.3142023798546397,0.0,0.9220831037280504,0.9308691364740954,0.3355159697067544,0.493698106672503,0.8794987037036884,0.4358636240670776,0.5846954143535119,0.7163753167082438,0.804484732952887,0.7409727565256504,0.13220925490327884,0.8006347407953301,0.9372326960867332,0.3078572023633477,labrusca
4,0.5035989474935454,0.3449736280158394,0.10240699948344358,0.7504930062993236,0.0,0.33197327507356966,1.0334350911477108,0.23482109998412193,0.3126099042721652,0.49326671100216607,1.1720656649297183,3.4318396403171505,0.3093577905610441,0.24277241283811227,0.794556288319169,0.21288513207602666,0.49093409207292277,0.18011672379560703,0.2737065277011002,palmata
5,0.9858524567283068,1.3006485661968994,0.2611965272463496,0.18501153740153453,0.0,0.9672884158654664,1.3462206081867556,0.36002579566641074,0.8698242453889462,0.7474539325854117,0.4236797390839323,0.34189108341476376,0.5032304841370897,1.1143401079468251,0.37591618813211286,0.32409222967622836,0.7365615757860562,0.7646314748805418,0.17872696142731798,riparia
6,1.243433526075749,0.6581502470468489,0.2796474505461341,0.1255075057549963,0.0,1.0320221005512582,0.8492656647257608,0.2727796325056324,0.3814780023138158,0.6167896826338193,0.28033021365420085,0.22280285913689768,0.6772323316425282,0.5391637860081415,0.41745222021532186,0.373840669690493,0.6244204163742731,0.8315519445857743,0.4485677592952797,rupestris
7,0.9979880410259461,0.8987650282678141,0.34748538760924075,0.20811047830404256,0.0,1.0789975406212928,0.9379568972556487,0.2879274943521674,0.5536561723155415,1.045716656242737,0.51185362731931,0.4899424799423213,0.6512944367944182,1.316779068743803,0.46500368268942416,0.16390205002791786,0.7227648728467148,1.3908033393917014,0.17688577938795713,vulpina
8,0.3342690227986613,0.5478595590961123,0.7399698070132149,0.6831810113734693,0.0,0.9794540470942591,0.8505552951735248,0.7874226942724196,1.1878561382625268,0.32530392371947975,1.1357365310869512,0.8092087833732865,0.09067542983088399,0.41922702621331914,0.7093394325573668,0.8654879027020489,0.9081613344822086,0.35293735386863717,0.21589057460651423,rup_rip
